resp_index,choicetask,race,choice,gender,age,hhsize,children,education,zipcode,employment,hhincome,gas_reliab,rent,used,budget,vehclass,homecharge,reliab_1,reliab_2,reliab_3,reliab_4,reliab_5,reliab_fs,CR1,CR2,CR3,CR4,CR5,CR6,CR7,CR8,CR9,CR10,cr_fs,zip_region,treatment,survey_index,ev_price,ev_opcost,ev_range,ev_chargavail,icev_price,icev_opcost,icev_range,ev_av,icev_av
1472,10,White,1,2,53,3,1,8,81503,4,5,5,0,0,30000,3,1,91,5,5,5,5,1.01055815060861,3,3,4,4,4,4,4,2,3,3,0.322385631576935,8,2,490,21000.0,5.0,300,25,27000.0,5.0,200,1,1
1294,1,Black or African American,2,2,27,2,0,4,89123,2,2,5,0,0,31000,1,1,23,3,3,3,4,-0.49588480517839,5,5,5,5,5,4,5,5,5,5,2.08235429465089,8,1,431,31000.0,15.0,400,25,27900.0,15.0,200,1,1
1294,2,Black or African American,2,2,27,2,0,4,89123,2,2,5,0,0,31000,1,1,23,3,3,3,4,-0.49588480517839,5,5,5,5,5,4,5,5,5,5,2.08235429465089,8,1,431,31000.0,7.5,400,50,31000.0,10.0,400,1,1
1294,3,Black or African American,1,2,27,2,0,4,89123,2,2,5,0,0,31000,1,1,23,3,3,3,4,-0.49588480517839,5,5,5,5,5,4,5,5,5,5,2.08235429465089,8,1,431,27900.0,15.0,200,75,27900.0,15.0,300,1,1
1294,4,Black or African American,2,2,27,2,0,4,89123,2,2,5,0,0,31000,1,1,23,3,3,3,4,-0.49588480517839,5,5,5,5,5,4,5,5,5,5,2.08235429465089,8,1,431,31000.0,10.0,400,75,27900.0,5.0,200,1,1
1294,5,Black or African American,1,2,27,2,0,4,89123,2,2,5,0,0,31000,1,1,23,3,3,3,4,-0.49588480517839,5,5,5,5,5,4,5,5,5,5,2.08235429465089,8,1,431,31000.0,12.5,200,100,21700.0,12.5,300,1,1
1294,6,Black or African American,2,2,27,2,0,4,89123,2,2,5,0,0,31000,1,1,23,3,3,3,4,-0.49588480517839,5,5,5,5,5,4,5,5,5,5,2.08235429465089,8,1,431,24800.0,12.5,300,10,24800.0,15.0,400,1,1
1294,7,Black or African American,2,2,27,2,0,4,89123,2,2,5,0,0,31000,1,1,23,3,3,3,4,-0.49588480517839,5,5,5,5,5,4,5,5,5,5,2.08235429465089,8,1,431,24800.0,5.0,400,25,24800.0,10.0,400,1,1
1294,8,Black or African American,2,2,27,2,0,4,89123,2,2,5,0,0,31000,1,1,23,3,3,3,4,-0.49588480517839,5,5,5,5,5,4,5,5,5,5,2.08235429465089,8,1,431,27900.0,15.0,400,25,27900.0,10.0,200,1,1
1294,9,Black or African American,2,2,27,2,0,4,89123,2,2,5,0,0,31000,1,1,23,3,3,3,4,-0.49588480517839,5,5,5,5,5,4,5,5,5,5,2.08235429465089,8,1,431,27900.0,7.5,400,10,21700.0,7.5,200,1,1
1294,10,Black or African American,1,2,27,2,0,4,89123,2,2,5,0,0,31000,1,1,23,3,3,3,4,-0.49588480517839,5,5,5,5,5,4,5,5,5,5,2.08235429465089,8,1,431,31000.0,15.0,300,75,27900.0,5.0,400,1,1
1293,1,Black or African American,1,1,28,1,0,8,46350,2,6,5,1,0,25000,2,0,0,5,6,6,2,0.529465219356288,4,3,4,5,5,3,5,5,5,4,1.48984191056757,4,0,431,25000.0,15.0,400,25,22500.0,15.0,200,1,1
1293,2,Black or African American,1,1,28,1,0,8,46350,2,6,5,1,0,25000,2,0,0,5,6,6,2,0.529465219356288,4,3,4,5,5,3,5,5,5,4,1.48984191056757,4,0,431,25000.0,7.5,400,50,25000.0,10.0,400,1,1
1293,3,Black or African American,1,1,28,1,0,8,46350,2,6,5,1,0,25000,2,0,0,5,6,6,2,0.529465219356288,4,3,4,5,5,3,5,5,5,4,1.48984191056757,4,0,431,22500.0,15.0,200,75,22500.0,15.0,300,1,1
1293,4,Black or African American,1,1,28,1,0,8,46350,2,6,5,1,0,25000,2,0,0,5,6,6,2,0.529465219356288,4,3,4,5,5,3,5,5,5,4,1.48984191056757,4,0,431,25000.0,10.0,400,75,22500.0,5.0,200,1,1
1293,5,Black or African American,2,1,28,1,0,8,46350,2,6,5,1,0,25000,2,0,0,5,6,6,2,0.529465219356288,4,3,4,5,5,3,5,5,5,4,1.48984191056757,4,0,431,25000.0,12.5,200,100,17500.0,12.5,300,1,1
1293,6,Black or African American,2,1,28,1,0,8,46350,2,6,5,1,0,25000,2,0,0,5,6,6,2,0.529465219356288,4,3,4,5,5,3,5,5,5,4,1.48984191056757,4,0,431,20000.0,12.5,300,10,20000.0,15.0,400,1,1
1293,7,Black or African American,2,1,28,1,0,8,46350,2,6,5,1,0,25000,2,0,0,5,6,6,2,0.529465219356288,4,3,4,5,5,3,5,5,5,4,1.48984191056757,4,0,431,20000.0,5.0,400,25,20000.0,10.0,400,1,1
1293,8,Black or African American,1,1,28,1,0,8,46350,2,6,5,1,0,25000,2,0,0,5,6,6,2,0.529465219356288,4,3,4,5,5,3,5,5,5,4,1.48984191056757,4,0,431,22500.0,15.0,400,25,22500.0,10.0,200,1,1
1293,9,Black or African American,1,1,28,1,0,8,46350,2,6,5,1,0,25000,2,0,0,5,6,6,2,0.529465219356288,4,3,4,5,5,3,5,5,5,4,1.48984191056757,4,0,431,22500.0,7.5,400,10,17500.0,7.5,200,1,1
1293,10,Black or African American,1,1,28,1,0,8,46350,2,6,5,1,0,25000,2,0,0,5,6,6,2,0.529465219356288,4,3,4,5,5,3,5,5,5,4,1.48984191056757,4,0,431,25000.0,15.0,300,75,22500.0,5.0,400,1,1
770,1,White,1,1,44,2,1,4,34759,2,4,5,0,0,32000,1,1,73,4,4,4,4,0.301069983099658,5,2,5,2,4,4,2,4,4,3,0.622670515269338,3,2,256,28800.0,10.0,200,50,28800.0,10.0,300,1,1
770,2,White,1,1,44,2,1,4,34759,2,4,5,0,0,32000,1,1,73,4,4,4,4,0.301069983099658,5,2,5,2,4,4,2,4,4,3,0.622670515269338,3,2,256,32000.0,5.0,400,75,25600.0,12.5,400,1,1
770,3,White,1,1,44,2,1,4,34759,2,4,5,0,0,32000,1,1,73,4,4,4,4,0.301069983099658,5,2,5,2,4,4,2,4,4,3,0.622670515269338,3,2,256,25600.0,7.5,300,75,22400.0,15.0,200,1,1
770,4,White,1,1,44,2,1,4,34759,2,4,5,0,0,32000,1,1,73,4,4,4,4,0.301069983099658,5,2,5,2,4,4,2,4,4,3,0.622670515269338,3,2,256,28800.0,10.0,300,25,25600.0,15.0,400,1,1
770,5,White,1,1,44,2,1,4,34759,2,4,5,0,0,32000,1,1,73,4,4,4,4,0.301069983099658,5,2,5,2,4,4,2,4,4,3,0.622670515269338,3,2,256,22400.0,5.0,400,10,22400.0,10.0,400,1,1
770,6,White,1,1,44,2,1,4,34759,2,4,5,0,0,32000,1,1,73,4,4,4,4,0.301069983099658,5,2,5,2,4,4,2,4,4,3,0.622670515269338,3,2,256,22400.0,10.0,300,10,28800.0,7.5,400,1,1
770,7,White,1,1,44,2,1,4,34759,2,4,5,0,0,32000,1,1,73,4,4,4,4,0.301069983099658,5,2,5,2,4,4,2,4,4,3,0.622670515269338,3,2,256,22400.0,15.0,300,100,32000.0,7.5,400,1,1
770,8,White,1,1,44,2,1,4,34759,2,4,5,0,0,32000,1,1,73,4,4,4,4,0.301069983099658,5,2,5,2,4,4,2,4,4,3,0.622670515269338,3,2,256,25600.0,7.5,400,50,22400.0,10.0,200,1,1
770,9,White,1,1,44,2,1,4,34759,2,4,5,0,0,32000,1,1,73,4,4,4,4,0.301069983099658,5,2,5,2,4,4,2,4,4,3,0.622670515269338,3,2,256,28800.0,12.5,400,50,32000.0,7.5,400,1,1
770,10,White,1,1,44,2,1,4,34759,2,4,5,0,0,32000,1,1,73,4,4,4,4,0.301069983099658,5,2,5,2,4,4,2,4,4,3,0.622670515269338,3,2,256,28800.0,15.0,400,10,32000.0,12.5,400,1,1
1133,1,White,2,1,73,2,0,2,10604,7,6,5,0,0,35000,1,1,100,5,5,5,5,1.06383282103069,3,2,3,2,3,2,2,3,3,2,-0.587000351845712,1,2,377,35000.0,5.0,200,25,28000.0,7.5,300,1,1
1133,2,White,1,1,73,2,0,2,10604,7,6,5,0,0,35000,1,1,100,5,5,5,5,1.06383282103069,3,2,3,2,3,2,2,3,3,2,-0.587000351845712,1,2,377,24500.0,10.0,300,50,28000.0,10.0,400,1,1
1133,3,White,2,1,73,2,0,2,10604,7,6,5,0,0,35000,1,1,100,5,5,5,5,1.06383282103069,3,2,3,2,3,2,2,3,3,2,-0.587000351845712,1,2,377,31500.0,5.0,400,10,31500.0,7.5,400,1,1
1133,4,White,2,1,73,2,0,2,10604,7,6,5,0,0,35000,1,1,100,5,5,5,5,1.06383282103069,3,2,3,2,3,2,2,3,3,2,-0.587000351845712,1,2,377,35000.0,7.5,300,10,35000.0,10.0,300,1,1
1133,5,White,1,1,73,2,0,2,10604,7,6,5,0,0,35000,1,1,100,5,5,5,5,1.06383282103069,3,2,3,2,3,2,2,3,3,2,-0.587000351845712,1,2,377,24500.0,5.0,300,75,31500.0,5.0,400,1,1
1133,6,White,2,1,73,2,0,2,10604,7,6,5,0,0,35000,1,1,100,5,5,5,5,1.06383282103069,3,2,3,2,3,2,2,3,3,2,-0.587000351845712,1,2,377,35000.0,10.0,300,10,31500.0,7.5,400,1,1
1133,7,White,2,1,73,2,0,2,10604,7,6,5,0,0,35000,1,1,100,5,5,5,5,1.06383282103069,3,2,3,2,3,2,2,3,3,2,-0.587000351845712,1,2,377,24500.0,15.0,200,50,35000.0,7.5,200,1,1
1133,8,White,2,1,73,2,0,2,10604,7,6,5,0,0,35000,1,1,100,5,5,5,5,1.06383282103069,3,2,3,2,3,2,2,3,3,2,-0.587000351845712,1,2,377,35000.0,15.0,400,25,35000.0,12.5,400,1,1
1133,9,White,1,1,73,2,0,2,10604,7,6,5,0,0,35000,1,1,100,5,5,5,5,1.06383282103069,3,2,3,2,3,2,2,3,3,2,-0.587000351845712,1,2,377,28000.0,10.0,300,75,31500.0,12.5,400,1,1
1133,10,White,2,1,73,2,0,2,10604,7,6,5,0,0,35000,1,1,100,5,5,5,5,1.06383282103069,3,2,3,2,3,2,2,3,3,2,-0.587000351845712,1,2,377,28000.0,12.5,400,25,24500.0,10.0,300,1,1
1318,1,White,2,2,49,4,0,8,62454,2,4,5,1,0,22000,1,0,100,6,6,6,6,1.66677164769547,5,4,5,5,5,2,5,5,5,5,1.86716618291992,6,1,439,22000.0,7.5,200,10,15400.0,5.0,200,1,1
1318,2,White,2,2,49,4,0,8,62454,2,4,5,1,0,22000,1,0,100,6,6,6,6,1.66677164769547,5,4,5,5,5,2,5,5,5,5,1.86716618291992,6,1,439,19800.0,10.0,300,100,15400.0,5.0,200,1,1
1318,3,White,2,2,49,4,0,8,62454,2,4,5,1,0,22000,1,0,100,6,6,6,6,1.66677164769547,5,4,5,5,5,2,5,5,5,5,1.86716618291992,6,1,439,15400.0,15.0,400,25,17600.0,12.5,300,1,1
1318,4,White,1,2,49,4,0,8,62454,2,4,5,1,0,22000,1,0,100,6,6,6,6,1.66677164769547,5,4,5,5,5,2,5,5,5,5,1.86716618291992,6,1,439,15400.0,15.0,300,50,22000.0,12.5,400,1,1
1318,5,White,1,2,49,4,0,8,62454,2,4,5,1,0,22000,1,0,100,6,6,6,6,1.66677164769547,5,4,5,5,5,2,5,5,5,5,1.86716618291992,6,1,439,17600.0,5.0,300,75,19800.0,5.0,300,1,1
1318,6,White,1,2,49,4,0,8,62454,2,4,5,1,0,22000,1,0,100,6,6,6,6,1.66677164769547,5,4,5,5,5,2,5,5,5,5,1.86716618291992,6,1,439,15400.0,10.0,400,25,19800.0,5.0,200,1,1
1318,7,White,1,2,49,4,0,8,62454,2,4,5,1,0,22000,1,0,100,6,6,6,6,1.66677164769547,5,4,5,5,5,2,5,5,5,5,1.86716618291992,6,1,439,17600.0,10.0,200,100,22000.0,5.0,400,1,1
1318,8,White,2,2,49,4,0,8,62454,2,4,5,1,0,22000,1,0,100,6,6,6,6,1.66677164769547,5,4,5,5,5,2,5,5,5,5,1.86716618291992,6,1,439,15400.0,5.0,400,50,17600.0,7.5,300,1,1
1318,9,White,1,2,49,4,0,8,62454,2,4,5,1,0,22000,1,0,100,6,6,6,6,1.66677164769547,5,4,5,5,5,2,5,5,5,5,1.86716618291992,6,1,439,19800.0,7.5,300,100,19800.0,15.0,200,1,1
1318,10,White,1,2,49,4,0,8,62454,2,4,5,1,0,22000,1,0,100,6,6,6,6,1.66677164769547,5,4,5,5,5,2,5,5,5,5,1.86716618291992,6,1,439,19800.0,7.5,300,100,19800.0,12.5,300,1,1
1654,1,White,2,2,42,6,1,1,2852,2,9,5,0,0,50000,2,1,92,1,6,6,6,0.931676748151221,5,4,4,4,4,4,4,4,2,2,0.826896150995903,0,1,551,40000.0,7.5,200,50,50000.0,10.0,300,1,1
1654,2,White,1,2,42,6,1,1,2852,2,9,5,0,0,50000,2,1,92,1,6,6,6,0.931676748151221,5,4,4,4,4,4,4,4,2,2,0.826896150995903,0,1,551,45000.0,10.0,200,75,45000.0,15.0,300,1,1
1654,3,White,2,2,42,6,1,1,2852,2,9,5,0,0,50000,2,1,92,1,6,6,6,0.931676748151221,5,4,4,4,4,4,4,4,2,2,0.826896150995903,0,1,551,40000.0,15.0,200,75,50000.0,12.5,300,1,1
1654,4,White,2,2,42,6,1,1,2852,2,9,5,0,0,50000,2,1,92,1,6,6,6,0.931676748151221,5,4,4,4,4,4,4,4,2,2,0.826896150995903,0,1,551,45000.0,12.5,200,25,35000.0,15.0,300,1,1
1654,5,White,2,2,42,6,1,1,2852,2,9,5,0,0,50000,2,1,92,1,6,6,6,0.931676748151221,5,4,4,4,4,4,4,4,2,2,0.826896150995903,0,1,551,40000.0,12.5,300,10,50000.0,5.0,200,1,1
1654,6,White,1,2,42,6,1,1,2852,2,9,5,0,0,50000,2,1,92,1,6,6,6,0.931676748151221,5,4,4,4,4,4,4,4,2,2,0.826896150995903,0,1,551,50000.0,10.0,400,100,45000.0,7.5,400,1,1
1654,7,White,2,2,42,6,1,1,2852,2,9,5,0,0,50000,2,1,92,1,6,6,6,0.931676748151221,5,4,4,4,4,4,4,4,2,2,0.826896150995903,0,1,551,50000.0,15.0,400,50,40000.0,10.0,300,1,1
1654,8,White,1,2,42,6,1,1,2852,2,9,5,0,0,50000,2,1,92,1,6,6,6,0.931676748151221,5,4,4,4,4,4,4,4,2,2,0.826896150995903,0,1,551,45000.0,10.0,400,10,45000.0,10.0,200,1,1
1654,9,White,1,2,42,6,1,1,2852,2,9,5,0,0,50000,2,1,92,1,6,6,6,0.931676748151221,5,4,4,4,4,4,4,4,2,2,0.826896150995903,0,1,551,45000.0,7.5,400,75,50000.0,7.5,300,1,1
1654,10,White,1,2,42,6,1,1,2852,2,9,5,0,0,50000,2,1,92,1,6,6,6,0.931676748151221,5,4,4,4,4,4,4,4,2,2,0.826896150995903,0,1,551,40000.0,12.5,300,100,45000.0,7.5,200,1,1
1618,1,White,2,2,74,2,0,2,78132,7,8,5,0,0,60000,1,1,90,5,5,5,5,1.00463874278393,3,2,3,2,2,2,2,2,2,2,-0.974778868672443,7,1,539,60000.0,12.5,300,100,48000.0,7.5,400,1,1
1618,2,White,2,2,74,2,0,2,78132,7,8,5,0,0,60000,1,1,90,5,5,5,5,1.00463874278393,3,2,3,2,2,2,2,2,2,2,-0.974778868672443,7,1,539,42000.0,12.5,200,100,48000.0,7.5,400,1,1
1618,3,White,2,2,74,2,0,2,78132,7,8,5,0,0,60000,1,1,90,5,5,5,5,1.00463874278393,3,2,3,2,2,2,2,2,2,2,-0.974778868672443,7,1,539,60000.0,7.5,300,10,60000.0,7.5,400,1,1
1618,4,White,2,2,74,2,0,2,78132,7,8,5,0,0,60000,1,1,90,5,5,5,5,1.00463874278393,3,2,3,2,2,2,2,2,2,2,-0.974778868672443,7,1,539,42000.0,15.0,200,10,48000.0,10.0,200,1,1
1618,5,White,2,2,74,2,0,2,78132,7,8,5,0,0,60000,1,1,90,5,5,5,5,1.00463874278393,3,2,3,2,2,2,2,2,2,2,-0.974778868672443,7,1,539,60000.0,7.5,200,50,54000.0,5.0,200,1,1
1618,6,White,2,2,74,2,0,2,78132,7,8,5,0,0,60000,1,1,90,5,5,5,5,1.00463874278393,3,2,3,2,2,2,2,2,2,2,-0.974778868672443,7,1,539,48000.0,12.5,300,75,42000.0,5.0,200,1,1
1618,7,White,2,2,74,2,0,2,78132,7,8,5,0,0,60000,1,1,90,5,5,5,5,1.00463874278393,3,2,3,2,2,2,2,2,2,2,-0.974778868672443,7,1,539,48000.0,7.5,300,50,48000.0,12.5,200,1,1
1618,8,White,2,2,74,2,0,2,78132,7,8,5,0,0,60000,1,1,90,5,5,5,5,1.00463874278393,3,2,3,2,2,2,2,2,2,2,-0.974778868672443,7,1,539,42000.0,7.5,400,10,54000.0,7.5,300,1,1
1618,9,White,2,2,74,2,0,2,78132,7,8,5,0,0,60000,1,1,90,5,5,5,5,1.00463874278393,3,2,3,2,2,2,2,2,2,2,-0.974778868672443,7,1,539,48000.0,12.5,400,100,60000.0,10.0,200,1,1
1618,10,White,2,2,74,2,0,2,78132,7,8,5,0,0,60000,1,1,90,5,5,5,5,1.00463874278393,3,2,3,2,2,2,2,2,2,2,-0.974778868672443,7,1,539,42000.0,15.0,300,25,48000.0,5.0,200,1,1
1356,1,White,1,2,23,2,0,1,31757,5,12,4,1,1,45000,2,1,40,5,5,4,4,0.416808837414715,3,2,2,3,2,3,5,2,5,3,-0.189772718470061,3,0,452,31500.0,12.5,200,100,36000.0,10.0,200,1,1
1356,2,White,2,2,23,2,0,1,31757,5,12,4,1,1,45000,2,1,40,5,5,4,4,0.416808837414715,3,2,2,3,2,3,5,2,5,3,-0.189772718470061,3,0,452,45000.0,5.0,200,75,45000.0,15.0,400,1,1
1356,3,White,2,2,23,2,0,1,31757,5,12,4,1,1,45000,2,1,40,5,5,4,4,0.416808837414715,3,2,2,3,2,3,5,2,5,3,-0.189772718470061,3,0,452,31500.0,10.0,400,10,31500.0,7.5,300,1,1
1356,4,White,1,2,23,2,0,1,31757,5,12,4,1,1,45000,2,1,40,5,5,4,4,0.416808837414715,3,2,2,3,2,3,5,2,5,3,-0.189772718470061,3,0,452,31500.0,5.0,300,100,36000.0,7.5,400,1,1
1356,5,White,2,2,23,2,0,1,31757,5,12,4,1,1,45000,2,1,40,5,5,4,4,0.416808837414715,3,2,2,3,2,3,5,2,5,3,-0.189772718470061,3,0,452,40500.0,15.0,400,10,31500.0,15.0,400,1,1
1356,6,White,1,2,23,2,0,1,31757,5,12,4,1,1,45000,2,1,40,5,5,4,4,0.416808837414715,3,2,2,3,2,3,5,2,5,3,-0.189772718470061,3,0,452,31500.0,12.5,200,75,45000.0,10.0,200,1,1
1356,7,White,2,2,23,2,0,1,31757,5,12,4,1,1,45000,2,1,40,5,5,4,4,0.416808837414715,3,2,2,3,2,3,5,2,5,3,-0.189772718470061,3,0,452,31500.0,7.5,200,50,36000.0,5.0,200,1,1
1356,8,White,1,2,23,2,0,1,31757,5,12,4,1,1,45000,2,1,40,5,5,4,4,0.416808837414715,3,2,2,3,2,3,5,2,5,3,-0.189772718470061,3,0,452,31500.0,7.5,300,25,40500.0,5.0,300,1,1
1356,9,White,1,2,23,2,0,1,31757,5,12,4,1,1,45000,2,1,40,5,5,4,4,0.416808837414715,3,2,2,3,2,3,5,2,5,3,-0.189772718470061,3,0,452,45000.0,7.5,400,100,45000.0,15.0,400,1,1
1356,10,White,2,2,23,2,0,1,31757,5,12,4,1,1,45000,2,1,40,5,5,4,4,0.416808837414715,3,2,2,3,2,3,5,2,5,3,-0.189772718470061,3,0,452,45000.0,10.0,300,75,36000.0,10.0,300,1,1
767,1,White,1,1,65,1,0,8,48047,7,4,6,0,0,35000,1,1,92,5,4,4,4,0.551086659157877,4,2,3,2,3,2,3,2,3,3,-0.489634957788647,4,2,255,24500.0,10.0,400,75,28000.0,12.5,200,1,1
767,2,White,2,1,65,1,0,8,48047,7,4,6,0,0,35000,1,1,92,5,4,4,4,0.551086659157877,4,2,3,2,3,2,3,2,3,3,-0.489634957788647,4,2,255,24500.0,15.0,200,25,28000.0,15.0,300,1,1
767,3,White,2,1,65,1,0,8,48047,7,4,6,0,0,35000,1,1,92,5,4,4,4,0.551086659157877,4,2,3,2,3,2,3,2,3,3,-0.489634957788647,4,2,255,35000.0,5.0,300,10,31500.0,12.5,400,1,1
767,4,White,2,1,65,1,0,8,48047,7,4,6,0,0,35000,1,1,92,5,4,4,4,0.551086659157877,4,2,3,2,3,2,3,2,3,3,-0.489634957788647,4,2,255,31500.0,15.0,300,10,35000.0,5.0,300,1,1
767,5,White,1,1,65,1,0,8,48047,7,4,6,0,0,35000,1,1,92,5,4,4,4,0.551086659157877,4,2,3,2,3,2,3,2,3,3,-0.489634957788647,4,2,255,28000.0,7.5,300,100,28000.0,12.5,300,1,1
767,6,White,1,1,65,1,0,8,48047,7,4,6,0,0,35000,1,1,92,5,4,4,4,0.551086659157877,4,2,3,2,3,2,3,2,3,3,-0.489634957788647,4,2,255,24500.0,12.5,400,50,31500.0,15.0,200,1,1
767,7,White,2,1,65,1,0,8,48047,7,4,6,0,0,35000,1,1,92,5,4,4,4,0.551086659157877,4,2,3,2,3,2,3,2,3,3,-0.489634957788647,4,2,255,31500.0,15.0,300,50,35000.0,10.0,400,1,1
767,8,White,2,1,65,1,0,8,48047,7,4,6,0,0,35000,1,1,92,5,4,4,4,0.551086659157877,4,2,3,2,3,2,3,2,3,3,-0.489634957788647,4,2,255,31500.0,15.0,300,10,24500.0,10.0,300,1,1
767,9,White,2,1,65,1,0,8,48047,7,4,6,0,0,35000,1,1,92,5,4,4,4,0.551086659157877,4,2,3,2,3,2,3,2,3,3,-0.489634957788647,4,2,255,28000.0,5.0,200,25,24500.0,10.0,300,1,1
767,10,White,2,1,65,1,0,8,48047,7,4,6,0,0,35000,1,1,92,5,4,4,4,0.551086659157877,4,2,3,2,3,2,3,2,3,3,-0.489634957788647,4,2,255,35000.0,15.0,400,75,31500.0,5.0,300,1,1
998,1,White,1,2,33,3,1,2,48309,3,5,6,1,0,30000,2,1,93,6,6,6,6,1.62533579292273,5,5,5,5,4,2,5,2,4,5,1.26567316047862,4,2,332,21000.0,10.0,400,100,30000.0,12.5,300,1,1
998,2,White,1,2,33,3,1,2,48309,3,5,6,1,0,30000,2,1,93,6,6,6,6,1.62533579292273,5,5,5,5,4,2,5,2,4,5,1.26567316047862,4,2,332,27000.0,15.0,300,25,21000.0,12.5,300,1,1
998,3,White,1,2,33,3,1,2,48309,3,5,6,1,0,30000,2,1,93,6,6,6,6,1.62533579292273,5,5,5,5,4,2,5,2,4,5,1.26567316047862,4,2,332,30000.0,15.0,400,50,30000.0,15.0,400,1,1
998,4,White,1,2,33,3,1,2,48309,3,5,6,1,0,30000,2,1,93,6,6,6,6,1.62533579292273,5,5,5,5,4,2,5,2,4,5,1.26567316047862,4,2,332,24000.0,12.5,400,25,24000.0,12.5,300,1,1
998,5,White,1,2,33,3,1,2,48309,3,5,6,1,0,30000,2,1,93,6,6,6,6,1.62533579292273,5,5,5,5,4,2,5,2,4,5,1.26567316047862,4,2,332,27000.0,5.0,400,75,30000.0,10.0,400,1,1
998,6,White,1,2,33,3,1,2,48309,3,5,6,1,0,30000,2,1,93,6,6,6,6,1.62533579292273,5,5,5,5,4,2,5,2,4,5,1.26567316047862,4,2,332,30000.0,10.0,300,75,24000.0,7.5,400,1,1
998,7,White,1,2,33,3,1,2,48309,3,5,6,1,0,30000,2,1,93,6,6,6,6,1.62533579292273,5,5,5,5,4,2,5,2,4,5,1.26567316047862,4,2,332,27000.0,12.5,300,100,30000.0,5.0,200,1,1
998,8,White,1,2,33,3,1,2,48309,3,5,6,1,0,30000,2,1,93,6,6,6,6,1.62533579292273,5,5,5,5,4,2,5,2,4,5,1.26567316047862,4,2,332,24000.0,5.0,400,25,24000.0,5.0,300,1,1
998,9,White,1,2,33,3,1,2,48309,3,5,6,1,0,30000,2,1,93,6,6,6,6,1.62533579292273,5,5,5,5,4,2,5,2,4,5,1.26567316047862,4,2,332,21000.0,12.5,300,75,24000.0,12.5,300,1,1
998,10,White,1,2,33,3,1,2,48309,3,5,6,1,0,30000,2,1,93,6,6,6,6,1.62533579292273,5,5,5,5,4,2,5,2,4,5,1.26567316047862,4,2,332,27000.0,10.0,300,25,27000.0,7.5,200,1,1
1095,1,Black or African American,2,2,48,3,1,2,48228,4,6,4,0,1,10000,5,1,50,4,3,4,3,-0.110562211628452,5,1,1,1,1,3,1,1,1,1,-1.84835223126657,4,0,365,9000.0,12.5,200,10,10000.0,10.0,200,1,1
1095,2,Black or African American,2,2,48,3,1,2,48228,4,6,4,0,1,10000,5,1,50,4,3,4,3,-0.110562211628452,5,1,1,1,1,3,1,1,1,1,-1.84835223126657,4,0,365,10000.0,12.5,200,75,7000.0,12.5,400,1,1
1095,3,Black or African American,2,2,48,3,1,2,48228,4,6,4,0,1,10000,5,1,50,4,3,4,3,-0.110562211628452,5,1,1,1,1,3,1,1,1,1,-1.84835223126657,4,0,365,8000.0,15.0,300,25,7000.0,15.0,400,1,1
1095,4,Black or African American,2,2,48,3,1,2,48228,4,6,4,0,1,10000,5,1,50,4,3,4,3,-0.110562211628452,5,1,1,1,1,3,1,1,1,1,-1.84835223126657,4,0,365,7000.0,15.0,400,25,10000.0,15.0,200,1,1
1095,5,Black or African American,1,2,48,3,1,2,48228,4,6,4,0,1,10000,5,1,50,4,3,4,3,-0.110562211628452,5,1,1,1,1,3,1,1,1,1,-1.84835223126657,4,0,365,8000.0,7.5,300,100,9000.0,10.0,200,1,1
1095,6,Black or African American,2,2,48,3,1,2,48228,4,6,4,0,1,10000,5,1,50,4,3,4,3,-0.110562211628452,5,1,1,1,1,3,1,1,1,1,-1.84835223126657,4,0,365,9000.0,5.0,200,100,8000.0,10.0,300,1,1
1095,7,Black or African American,2,2,48,3,1,2,48228,4,6,4,0,1,10000,5,1,50,4,3,4,3,-0.110562211628452,5,1,1,1,1,3,1,1,1,1,-1.84835223126657,4,0,365,9000.0,12.5,200,75,8000.0,5.0,200,1,1
1095,8,Black or African American,2,2,48,3,1,2,48228,4,6,4,0,1,10000,5,1,50,4,3,4,3,-0.110562211628452,5,1,1,1,1,3,1,1,1,1,-1.84835223126657,4,0,365,10000.0,12.5,200,25,9000.0,15.0,300,1,1
1095,9,Black or African American,2,2,48,3,1,2,48228,4,6,4,0,1,10000,5,1,50,4,3,4,3,-0.110562211628452,5,1,1,1,1,3,1,1,1,1,-1.84835223126657,4,0,365,8000.0,5.0,300,10,7000.0,7.5,400,1,1
1095,10,Black or African American,2,2,48,3,1,2,48228,4,6,4,0,1,10000,5,1,50,4,3,4,3,-0.110562211628452,5,1,1,1,1,3,1,1,1,1,-1.84835223126657,4,0,365,10000.0,12.5,200,100,8000.0,10.0,300,1,1
873,1,Asian,2,2,24,1,1,2,10030,2,2,5,1,1,60000,2,0,66,3,5,4,5,0.39757201569811,4,3,4,4,4,3,4,4,4,3,0.83554474402548,1,0,291,48000.0,7.5,400,25,42000.0,10.0,200,1,1
873,2,Asian,2,2,24,1,1,2,10030,2,2,5,1,1,60000,2,0,66,3,5,4,5,0.39757201569811,4,3,4,4,4,3,4,4,4,3,0.83554474402548,1,0,291,54000.0,12.5,300,10,42000.0,10.0,300,1,1
873,3,Asian,2,2,24,1,1,2,10030,2,2,5,1,1,60000,2,0,66,3,5,4,5,0.39757201569811,4,3,4,4,4,3,4,4,4,3,0.83554474402548,1,0,291,54000.0,15.0,400,10,54000.0,12.5,200,1,1
