age,gender,gender_other,race,hhsize,children,zipcode,education,employment,hhincome,evinhh,hhveh,vehpurch_yr,monthly_gas,carpurp,carpurp_other,yearly_longdist,gas_reliab,rent,parking,move,used,budget,vehclass,homecharge,lowreliab_1,lowreliab_2,lowreliab_3,lowreliab_4,lowreliab_5,control_1,control_2,control_3,control_4,control_5,highreliab_1,highreliab_2,highreliab_3,highreliab_4,highreliab_5,CE_ChoiceTask_1_1,CE_ChoiceTask_2_1,CE_ChoiceTask_3_1,CE_ChoiceTask_4_1,CE_ChoiceTask_5_1,CE_ChoiceTask_6_1,CE_ChoiceTask_7_1,CE_ChoiceTask_8_1,CE_ChoiceTask_9_1,CE_ChoiceTask_10_1,techanxiety1,slownessofadopt1,resisttoinnov1,techanxiety2,slownessofadopt2,resisttoinnov2,resisttoinnov3,slownessofadopt3,techanxiety3,techanxiety4,slownessofadopt4,psid,errorMessage,customLink2,customLink3,zipcode,zip_region,Attributes.VisitorId.N,number,treatment,survey_index,evprice_1,icevprice_1,evrange_1,icevrange_1,evopcost_1,icevopcost_1,evchargavail_1,evprice_2,icevprice_2,evrange_2,icevrange_2,evopcost_2,icevopcost_2,evchargavail_2,evprice_3,icevprice_3,evrange_3,icevrange_3,evopcost_3,icevopcost_3,evchargavail_3,evprice_4,icevprice_4,evrange_4,icevrange_4,evopcost_4,icevopcost_4,evchargavail_4,evprice_5,icevprice_5,evrange_5,icevrange_5,evopcost_5,icevopcost_5,evchargavail_5,evprice_6,icevprice_6,evrange_6,icevrange_6,evopcost_6,icevopcost_6,evchargavail_6,evprice_7,icevprice_7,evrange_7,icevrange_7,evopcost_7,icevopcost_7,evchargavail_7,evprice_8,icevprice_8,evrange_8,icevrange_8,evopcost_8,icevopcost_8,evchargavail_8,evprice_9,icevprice_9,evrange_9,icevrange_9,evopcost_9,icevopcost_9,evchargavail_9,evprice_10,icevprice_10,evrange_10,icevrange_10,evopcost_10,icevopcost_10,evchargavail_10,reliab_1,reliab_2,reliab_3,reliab_4,reliab_5
49,1,,White,3,1,55320,1,2,5,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2023,More than 4 Times per Month,Commuting to work,,Once per Month,5,1,Unassigned parking space in a shared lot or garage,Less than 2 years,1,25000,1,0,9,2.0,2.0,2.0,2.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,4,2,2,2,JsM3xXZTS029oR8E7vnUbw**,,,,55320,5,1269,1269,0,423,22500,22500,400,300,15,15,25,20000,22500,200,200,10,10,50,25000,25000,300,400,10,12.5,10,17500,22500,200,300,12.5,10,25,25000,20000,400,400,10,10,100,17500,20000,300,400,5,12.5,10,17500,22500,200,400,5,12.5,10,25000,22500,400,300,15,5,10,25000,20000,400,300,15,7.5,50,20000,22500,300,400,15,15,75,9,2.0,2.0,2.0,2.0
52,2,,White,2,0,37705,6,2,10,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",3,2023,More than 4 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips,Another",For work,More than Once per Month,5,0,Driveway or carport,Less than 2 years,0,60000,3,1,,,,,,,,,,,98,6.0,6.0,6.0,6.0,1,2,1,1,2,1,2,2,2,1,3,2,2,4,4,3,2,4,3,3,3,JsM3xXZTS01c1ratr6WQfA**,,,,37705,3,1265,1265,2,421,42000,42000,400,200,10,12.5,25,54000,48000,200,200,7.5,7.5,10,48000,60000,200,200,7.5,12.5,25,48000,54000,400,400,5,7.5,10,60000,42000,300,400,12.5,7.5,50,42000,54000,300,300,7.5,12.5,75,54000,54000,300,200,15,7.5,100,54000,48000,200,200,10,5,100,48000,48000,200,400,12.5,5,50,60000,48000,400,200,7.5,7.5,50,98,6.0,6.0,6.0,6.0
35,2,,White,5,2,15143,2,2,9,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2020,More than 4 Times per Month,"Running errands,Driving locally,Extended road trips",,Multiple Times per Year,5,0,Detached private garage,I do not plan to move out from my current home,1,25000,2,1,,,,,,35,4.0,4.0,3.0,3.0,,,,,,1,1,1,1,1,1,1,1,1,1,4,3,2,4,4,4,4,4,4,4,4,JsM3xXZTS00PKecWYq0Fcw**,,,,15143,1,1270,1270,1,423,22500,22500,400,300,15,15,25,20000,22500,200,200,10,10,50,25000,25000,300,400,10,12.5,10,17500,22500,200,300,12.5,10,25,25000,20000,400,400,10,10,100,17500,20000,300,400,5,12.5,10,17500,22500,200,400,5,12.5,10,25000,22500,400,300,15,5,10,25000,20000,400,300,15,7.5,50,20000,22500,300,400,15,15,75,35,4.0,4.0,3.0,3.0
26,2,,Asian,1,0,33616,3,2,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2011,1-2 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Multiple Times per Year,5,1,Unassigned parking space in a shared lot or garage,In the next 2-5 years,0,20000,2,1,,,,,,,,,,,100,6.0,6.0,6.0,6.0,2,1,2,1,1,1,1,1,1,2,4,2,4,4,4,4,3,4,4,4,4,JsM3xXZTS03VsKg5YeeosQ**,,,,33616,3,1277,1277,2,425,16000,16000,300,300,12.5,10,10,20000,14000,200,400,10,5,25,14000,14000,300,400,7.5,10,50,20000,20000,400,400,10,15,100,16000,16000,300,400,12.5,10,100,18000,18000,200,400,12.5,7.5,75,20000,18000,200,200,12.5,12.5,50,20000,16000,200,200,12.5,12.5,100,20000,20000,400,200,12.5,12.5,50,16000,16000,200,400,12.5,12.5,10,100,6.0,6.0,6.0,6.0
26,1,,White,1,0,45414,8,5,12,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2023,3-4 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Once per Month,1,1,Unassigned parking space in a shared lot or garage,Not sure,1,10000,1,0,,,,,,57,2.0,3.0,2.0,3.0,,,,,,1,1,1,1,2,1,2,1,1,2,2,3,2,4,4,5,5,5,5,5,5,JsM3xXZTS02JyfbkhkEZjg**,,,,45414,4,1279,1279,1,426,8000,7000,400,200,12.5,12.5,10,9000,10000,300,200,5,12.5,50,7000,7000,400,300,7.5,10,50,9000,8000,400,400,5,10,10,10000,10000,300,300,12.5,12.5,25,8000,8000,400,300,10,5,10,9000,10000,200,200,12.5,5,10,8000,10000,200,200,10,10,75,10000,10000,300,300,5,7.5,25,10000,9000,400,400,10,5,25,57,2.0,3.0,2.0,3.0
53,1,,White,1,0,84404,4,6,1,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",0,,,,,,3,1,On street,I do not plan to move out from my current home,1,8000,1,0,,,,,,51,4.0,3.0,3.0,3.0,,,,,,2,2,2,1,2,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,JsM3xXZTS03oIB7wl8URYQ**,,,,84404,8,1267,1267,1,422,6400,6400,300,200,15,5,25,5600,5600,300,200,10,7.5,25,7200,8000,200,200,7.5,12.5,100,5600,8000,200,200,5,5,50,7200,6400,400,200,5,12.5,10,6400,6400,200,400,10,10,75,8000,5600,200,300,15,7.5,75,7200,6400,200,400,5,5,10,7200,5600,400,400,15,12.5,50,5600,7200,400,200,15,7.5,75,51,4.0,3.0,3.0,3.0
73,1,,White,2,0,15928,8,7,5,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2024,1-2 Times per Month,"Running errands,Driving locally,Extended road trips",,More than Once per Month,4,3,Attached private garage,I do not plan to move out from my current home,0,35000,2,1,,,,,,,,,,,82,5.0,5.0,4.0,2.0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,2,2,1,JsM3xXZTS03j7M5xpt2s1A**,,,,15928,1,1271,1271,2,423,31500,31500,400,300,15,15,25,28000,31500,200,200,10,10,50,35000,35000,300,400,10,12.5,10,24500,31500,200,300,12.5,10,25,35000,28000,400,400,10,10,100,24500,28000,300,400,5,12.5,10,24500,31500,200,400,5,12.5,10,35000,31500,400,300,15,5,10,35000,28000,400,300,15,7.5,50,28000,31500,300,400,15,15,75,82,5.0,5.0,4.0,2.0
58,1,,White,4,0,45069,8,2,10,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",4,2018,More than 4 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Multiple Times per Year,6,0,Driveway or carport,In more than 5 years,0,35000,2,1,2,2.0,1.0,1.0,1.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,4,3,2,4,3,4,4,4,2,4,3,JsM3xXZTS00yA4PvWh8Ozg**,,,,45069,4,1275,1275,0,425,28000,28000,300,300,12.5,10,10,35000,24500,200,400,10,5,25,24500,24500,300,400,7.5,10,50,35000,35000,400,400,10,15,100,28000,28000,300,400,12.5,10,100,31500,31500,200,400,12.5,7.5,75,35000,31500,200,200,12.5,12.5,50,35000,28000,200,200,12.5,12.5,100,35000,35000,400,200,12.5,12.5,50,28000,28000,200,400,12.5,12.5,10,2,2.0,1.0,1.0,1.0
24,1,,Black or African American,3,1,75261,4,2,1,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2023,More than 4 Times per Month,"Commuting to work,Running errands,Driving locally",,Never,5,1,Driveway or carport,In the next 2-5 years,1,20000,1,1,,,,,,,,,,,100,5.0,6.0,6.0,6.0,1,1,2,2,1,1,1,1,1,1,5,3,1,4,3,4,2,4,2,4,4,JsM3xXZTS02ZY3N5pbA8og**,,,,75261,7,1286,1286,2,428,18000,14000,200,300,7.5,10,100,16000,14000,200,300,7.5,12.5,10,20000,14000,200,200,12.5,5,75,16000,14000,400,300,5,5,100,20000,20000,200,200,5,7.5,75,16000,20000,200,300,10,15,75,16000,20000,300,300,7.5,15,25,20000,20000,400,300,10,12.5,10,20000,14000,200,300,7.5,15,100,14000,18000,400,400,7.5,12.5,10,100,5.0,6.0,6.0,6.0
57,2,,White,3,1,37705,8,7,7,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2022,More than 4 Times per Month,"Running errands,Driving locally,Extended road trips",,Once per Month,5,0,Attached private garage,I do not plan to move out from my current home,0,75000,2,1,11,2.0,2.0,2.0,1.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,2,4,4,2,2,3,JsM3xXZTS00rV3H6bayUtA**,,,,37705,3,1281,1281,0,427,60000,75000,200,400,15,7.5,50,60000,75000,200,300,15,12.5,25,67500,60000,400,200,7.5,7.5,25,67500,67500,300,400,10,7.5,75,52500,52500,300,300,15,5,10,75000,67500,200,300,12.5,10,50,75000,75000,400,200,12.5,12.5,75,75000,67500,300,400,7.5,5,10,52500,60000,400,200,12.5,15,100,67500,52500,200,200,12.5,7.5,100,11,2.0,2.0,2.0,1.0
86,2,,White,1,0,14534,1,7,7,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2016,Less than Once per Month,"Running errands,Driving locally",,Never,5,1,Attached private garage,I do not plan to move out from my current home,0,27000,1,1,3,4.0,1.0,2.0,6.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,3,2,2,3,2,1,JsM3xXZTS01LCNPTdLubIQ**,,,,14534,1,1266,1266,0,422,21600,21600,300,200,15,5,25,18900,18900,300,200,10,7.5,25,24300,27000,200,200,7.5,12.5,100,18900,27000,200,200,5,5,50,24300,21600,400,200,5,12.5,10,21600,21600,200,400,10,10,75,27000,18900,200,300,15,7.5,75,24300,21600,200,400,5,5,10,24300,18900,400,400,15,12.5,50,18900,24300,400,200,15,7.5,75,3,4.0,1.0,2.0,6.0
64,2,,White,2,0,92130,2,4,9,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2018,1-2 Times per Month,"Running errands,Driving locally",,Never,5,0,Attached private garage,In more than 5 years,0,75000,1,1,,,,,,89,5.0,5.0,5.0,5.0,,,,,,1,1,1,1,1,1,1,1,1,1,4,3,2,2,4,4,3,4,3,4,4,JsM3xXZTS01w2KkEMyai1A**,,,,92130,9,1282,1282,1,427,60000,75000,200,400,15,7.5,50,60000,75000,200,300,15,12.5,25,67500,60000,400,200,7.5,7.5,25,67500,67500,300,400,10,7.5,75,52500,52500,300,300,15,5,10,75000,67500,200,300,12.5,10,50,75000,75000,400,200,12.5,12.5,75,75000,67500,300,400,7.5,5,10,52500,60000,400,200,12.5,15,100,67500,52500,200,200,12.5,7.5,100,89,5.0,5.0,5.0,5.0
50,1,,Black or African American,1,0,30092,2,2,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2000,1-2 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Multiple Times per Year,4,1,Assigned parking space in a shared lot or garage,In more than 5 years,1,20000,1,1,14,2.0,2.0,2.0,1.0,,,,,,,,,,,2,2,2,2,2,2,1,1,2,2,4,4,1,4,4,4,2,4,4,5,4,JsM3xXZTS00tAwKr6SUZjw**,,,,30092,3,1272,1272,0,424,14000,20000,400,200,15,5,10,20000,16000,200,300,12.5,10,25,18000,20000,400,300,10,5,50,14000,14000,300,400,5,15,50,20000,16000,300,300,5,7.5,100,18000,16000,300,400,7.5,12.5,25,18000,14000,300,400,15,12.5,100,16000,16000,400,300,5,12.5,75,16000,14000,200,400,15,10,50,18000,18000,300,300,5,7.5,50,14,2.0,2.0,2.0,1.0
44,2,,White,2,0,98648,1,2,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2016,1-2 Times per Month,Running errands,,Never,4,3,Driveway or carport,Less than 2 years,1,10000,3,1,,,,,,82,4.0,4.0,4.0,2.0,,,,,,2,2,1,1,1,2,1,1,2,2,3,1,2,3,2,3,3,2,2,3,2,JsM3xXZTS02cNFrwujxKgw**,,,,98648,9,1273,1273,1,424,7000,10000,400,200,15,5,10,10000,8000,200,300,12.5,10,25,9000,10000,400,300,10,5,50,7000,7000,300,400,5,15,50,10000,8000,300,300,5,7.5,100,9000,8000,300,400,7.5,12.5,25,9000,7000,300,400,15,12.5,100,8000,8000,400,300,5,12.5,75,8000,7000,200,400,15,10,50,9000,9000,300,300,5,7.5,50,82,4.0,4.0,4.0,2.0
32,1,,White,4,0,95670,8,2,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",6,2024,More than 4 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Multiple Times per Year,5,0,Driveway or carport,Not sure,1,15000,3,1,,,,,,75,4.0,4.0,4.0,4.0,,,,,,2,2,2,1,2,2,2,2,1,2,2,4,4,3,4,3,4,4,1,1,4,JsM3xXZTS00jfeRqwCnJ-g**,,,,95670,9,1276,1276,1,425,12000,12000,300,300,12.5,10,10,15000,10500,200,400,10,5,25,10500,10500,300,400,7.5,10,50,15000,15000,400,400,10,15,100,12000,12000,300,400,12.5,10,100,13500,13500,200,400,12.5,7.5,75,15000,13500,200,200,12.5,12.5,50,15000,12000,200,200,12.5,12.5,100,15000,15000,400,200,12.5,12.5,50,12000,12000,200,400,12.5,12.5,10,75,4.0,4.0,4.0,4.0
73,2,,White,2,0,38558,6,7,11,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2021,1-2 Times per Month,Driving locally,,Multiple Times per Year,5,0,Attached private garage,I do not plan to move out from my current home,0,29000,1,1,,,,,,,,,,,56,3.0,2.0,3.0,2.0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,3,2,2,1,JsM3xXZTS00haQnsJnthyQ**,,,,38558,3,1274,1274,2,424,20300,29000,400,200,15,5,10,29000,23200,200,300,12.5,10,25,26100,29000,400,300,10,5,50,20300,20300,300,400,5,15,50,29000,23200,300,300,5,7.5,100,26100,23200,300,400,7.5,12.5,25,26100,20300,300,400,15,12.5,100,23200,23200,400,300,5,12.5,75,23200,20300,200,400,15,10,50,26100,26100,300,300,5,7.5,50,56,3.0,2.0,3.0,2.0
54,2,,White,2,0,34684,1,3,7,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2021,1-2 Times per Month,"Commuting to work,Driving locally",,Once per Month,5,1,Assigned parking space in a shared lot or garage,I do not plan to move out from my current home,1,30000,2,0,,,,,,50,4.0,4.0,4.0,4.0,,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,JsM3xXZTS02vOEpLqv1NkA**,,,,34684,3,1285,1285,1,428,27000,21000,200,300,7.5,10,100,24000,21000,200,300,7.5,12.5,10,30000,21000,200,200,12.5,5,75,24000,21000,400,300,5,5,100,30000,30000,200,200,5,7.5,75,24000,30000,200,300,10,15,75,24000,30000,300,300,7.5,15,25,30000,30000,400,300,10,12.5,10,30000,21000,200,300,7.5,15,100,21000,27000,400,400,7.5,12.5,10,50,4.0,4.0,4.0,4.0
31,2,,White,3,0,14806,6,2,7,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2023,3-4 Times per Month,"Commuting to work,Running errands,Driving locally",,Once per Month,5,0,Driveway or carport,I do not plan to move out from my current home,1,25000,1,1,,,,,,,,,,,81,5.0,5.0,5.0,5.0,2,2,1,1,2,1,1,2,1,1,4,2,2,4,2,4,3,2,3,4,2,JsM3xXZTS027nKSBjaCH8A**,,,,14806,1,1268,1268,2,422,20000,20000,300,200,15,5,25,17500,17500,300,200,10,7.5,25,22500,25000,200,200,7.5,12.5,100,17500,25000,200,200,5,5,50,22500,20000,400,200,5,12.5,10,20000,20000,200,400,10,10,75,25000,17500,200,300,15,7.5,75,22500,20000,200,400,5,5,10,22500,17500,400,400,15,12.5,50,17500,22500,400,200,15,7.5,75,81,5.0,5.0,5.0,5.0
34,2,,"Black or African American,American Indian or Alaska Native,Middle Eastern or North African",2,0,20009,8,2,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2022,3-4 Times per Month,"Commuting to work,Running errands,Driving locally",,Multiple Times per Year,4,1,On street,Less than 2 years,1,25000,1,0,63,4.0,4.0,4.0,5.0,,,,,,,,,,,1,1,1,2,1,2,1,1,2,2,4,3,2,4,4,4,3,4,3,2,3,JsM3xXZTS03qWmG9ZDOpxQ**,,,,20009,2,1278,1278,0,426,20000,17500,400,200,12.5,12.5,10,22500,25000,300,200,5,12.5,50,17500,17500,400,300,7.5,10,50,22500,20000,400,400,5,10,10,25000,25000,300,300,12.5,12.5,25,20000,20000,400,300,10,5,10,22500,25000,200,200,12.5,5,10,20000,25000,200,200,10,10,75,25000,25000,300,300,5,7.5,25,25000,22500,400,400,10,5,25,63,4.0,4.0,4.0,5.0
35,1,,"White,Hispanic or Latino",4,0,92530,8,3,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2022,3-4 Times per Month,"Commuting to work,Running errands,Driving locally",,Multiple Times per Year,5,0,On street,In the next 2-5 years,0,26000,1,1,30,3.0,3.0,3.0,3.0,,,,,,,,,,,1,2,2,1,2,1,2,2,1,2,4,3,1,4,4,4,3,5,3,5,4,JsM3xXZTS00GyXQpX9gdHA**,,,,92530,9,1287,1287,0,429,18200,26000,300,300,10,12.5,10,23400,20800,300,300,15,12.5,10,23400,20800,300,300,5,7.5,10,20800,26000,300,300,10,7.5,25,18200,18200,200,300,15,12.5,25,18200,20800,200,200,15,15,25,23400,20800,300,200,5,7.5,10,18200,20800,400,400,12.5,7.5,50,20800,23400,300,200,10,15,100,26000,23400,400,400,5,12.5,25,30,3.0,3.0,3.0,3.0
31,1,,White,2,0,85224,8,2,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2011,3-4 Times per Month,"Commuting to work,Running errands,Driving locally",,Multiple Times per Year,5,1,Attached private garage,In the next 2-5 years,0,25000,1,1,55,4.0,4.0,4.0,4.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,4,4,3,4,4,4,3,4,4,4,4,JsM3xXZTS03wONfwh7z4JQ**,,,,85224,8,1290,1290,0,430,22500,17500,300,400,12.5,10,50,20000,17500,300,300,10,7.5,75,22500,17500,400,200,12.5,7.5,50,25000,17500,200,300,7.5,7.5,50,22500,20000,200,400,15,15,50,22500,25000,300,200,5,12.5,25,22500,25000,200,400,12.5,7.5,25,25000,25000,300,200,12.5,12.5,75,20000,25000,200,300,15,15,75,17500,20000,400,200,12.5,10,10,55,4.0,4.0,4.0,4.0
33,1,,White,3,0,50627,4,2,13,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",3,2024,1-2 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Less than Once per Year,5,3,Driveway or carport,Not sure,1,10000,3,0,30,3.0,3.0,3.0,3.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,3,2,2,3,JsM3xXZTS01OrkND66k-Yg**,,,,50627,5,1263,1263,0,421,7000,7000,400,200,10,12.5,25,9000,8000,200,200,7.5,7.5,10,8000,10000,200,200,7.5,12.5,25,8000,9000,400,400,5,7.5,10,10000,7000,300,400,12.5,7.5,50,7000,9000,300,300,7.5,12.5,75,9000,9000,300,200,15,7.5,100,9000,8000,200,200,10,5,100,8000,8000,200,400,12.5,5,50,10000,8000,400,200,7.5,7.5,50,30,3.0,3.0,3.0,3.0
79,2,,White,2,0,28401,8,7,1,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2014,1-2 Times per Month,Running errands,,Never,4,0,Driveway or carport,I do not plan to move out from my current home,1,8000,1,1,,,,,,72,4.0,4.0,4.0,4.0,,,,,,1,2,2,2,1,1,2,1,2,2,2,2,3,2,4,2,2,4,4,4,4,JsM3xXZTS00E89XCaghQ-g**,,,,28401,2,1288,1288,1,429,5600,8000,300,300,10,12.5,10,7200,6400,300,300,15,12.5,10,7200,6400,300,300,5,7.5,10,6400,8000,300,300,10,7.5,25,5600,5600,200,300,15,12.5,25,5600,6400,200,200,15,15,25,7200,6400,300,200,5,7.5,10,5600,6400,400,400,12.5,7.5,50,6400,7200,300,200,10,15,100,8000,7200,400,400,5,12.5,25,72,4.0,4.0,4.0,4.0
44,1,,White,11,0,40220,2,2,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2015,3-4 Times per Month,"Commuting to work,Running errands,Driving locally",,Multiple Times per Year,4,0,Detached private garage,Not sure,0,40999,1,1,,,,,,,,,,,62,4.0,4.0,4.0,4.0,2,2,2,2,2,2,2,2,1,2,3,4,3,3,3,3,2,3,3,2,3,JsM3xXZTS00Tw2YAJ1zSuw**,,,,40220,4,1289,1289,2,429,28699.3,40999,300,300,10,12.5,10,36899.1,32799.200000000004,300,300,15,12.5,10,36899.1,32799.200000000004,300,300,5,7.5,10,32799.200000000004,40999,300,300,10,7.5,25,28699.3,28699.3,200,300,15,12.5,25,28699.3,32799.200000000004,200,200,15,15,25,36899.1,32799.200000000004,300,200,5,7.5,10,28699.3,32799.200000000004,400,400,12.5,7.5,50,32799.200000000004,36899.1,300,200,10,15,100,40999,36899.1,400,400,5,12.5,25,62,4.0,4.0,4.0,4.0
39,1,,Asian,1,0,19147,2,2,7,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2017,1-2 Times per Month,"Commuting to work,Running errands,Driving locally",,Multiple Times per Year,5,0,On street,I do not plan to move out from my current home,0,50000,1,0,,,,,,30,3.0,4.0,3.0,3.0,,,,,,2,2,2,2,2,2,2,2,1,2,4,4,2,4,3,2,2,4,2,4,3,JsM3xXZTS00lIv60VjcOlg**,,,,19147,1,1291,1291,1,430,45000,35000,300,400,12.5,10,50,40000,35000,300,300,10,7.5,75,45000,35000,400,200,12.5,7.5,50,50000,35000,200,300,7.5,7.5,50,45000,40000,200,400,15,15,50,45000,50000,300,200,5,12.5,25,45000,50000,200,400,12.5,7.5,25,50000,50000,300,200,12.5,12.5,75,40000,50000,200,300,15,15,75,35000,40000,400,200,12.5,10,10,30,3.0,4.0,3.0,3.0
21,1,,"Black or African American,American Indian or Alaska Native",2,0,28405,8,2,4,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2023,3-4 Times per Month,"Commuting to work,Running errands,Driving locally",,Multiple Times per Year,6,1,Assigned parking space in a shared lot or garage,Less than 2 years,1,14000,1,0,17,2.0,2.0,2.0,1.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,5,4,3,5,4,4,3,4,4,4,4,JsM3xXZTS03xruxlDsS-VQ**,,,,28405,2,1284,1284,0,428,12600,9800,200,300,7.5,10,100,11200,9800,200,300,7.5,12.5,10,14000,9800,200,200,12.5,5,75,11200,9800,400,300,5,5,100,14000,14000,200,200,5,7.5,75,11200,14000,200,300,10,15,75,11200,14000,300,300,7.5,15,25,14000,14000,400,300,10,12.5,10,14000,9800,200,300,7.5,15,100,9800,12600,400,400,7.5,12.5,10,17,2.0,2.0,2.0,1.0
43,1,,Black or African American,1,0,30328,8,2,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",1,2021,More than 4 Times per Month,"Commuting to work,Driving locally",,Less than Once per Year,4,1,Driveway or carport,Less than 2 years,1,35000,1,1,,,,,,,,,,,50,4.0,4.0,4.0,4.0,2,2,2,2,2,1,2,1,1,1,4,2,2,3,3,3,3,3,3,4,3,JsM3xXZTS03PdvUKBBShvw**,,,,30328,3,1292,1292,2,430,31500,24500,300,400,12.5,10,50,28000,24500,300,300,10,7.5,75,31500,24500,400,200,12.5,7.5,50,35000,24500,200,300,7.5,7.5,50,31500,28000,200,400,15,15,50,31500,35000,300,200,5,12.5,25,31500,35000,200,400,12.5,7.5,25,35000,35000,300,200,12.5,12.5,75,28000,35000,200,300,15,15,75,24500,28000,400,200,12.5,10,10,50,4.0,4.0,4.0,4.0
28,1,,Black or African American,1,0,46350,8,2,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",5,2018,3-4 Times per Month,"Commuting to work,Running errands,Driving locally,Extended road trips",,Multiple Times per Year,5,1,On street,Less than 2 years,0,25000,2,0,0,5.0,6.0,6.0,2.0,,,,,,,,,,,1,1,1,1,2,2,2,1,1,1,4,3,3,4,5,5,3,5,5,5,4,JsM3xXZTS03BTqbMVh6DYA**,,,,46350,4,1293,1293,0,431,25000,22500,400,200,15,15,25,25000,25000,400,400,7.5,10,50,22500,22500,200,300,15,15,75,25000,22500,400,200,10,5,75,25000,17500,200,300,12.5,12.5,100,20000,20000,300,400,12.5,15,10,20000,20000,400,400,5,10,25,22500,22500,400,200,15,10,25,22500,17500,400,200,7.5,7.5,10,25000,22500,300,400,15,5,75,0,5.0,6.0,6.0,2.0
65,2,,White,2,0,98223,8,7,6,"I, or someone in my household, have not owned or leased a plug-in electric vehicle.",2,2022,1-2 Times per Month,"Running errands,Driving locally",,Multiple Times per Year,5,0,Attached private garage,I do not plan to move out from my current home,0,25000,1,1,0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,3,2,4,2,4,2,JsM3xXZTS02JgyZ6G6H7Pw**,,,,98223,9,1296,1296,0,432,20000,22500,300,300,12.5,5,75,25000,20000,400,300,15,5,50,22500,25000,400,200,12.5,7.5,75,25000,22500,300,300,5,10,100,22500,25000,200,400,10,7.5,100,20000,22500,300,400,7.5,7.5,100,17500,20000,400,400,10,12.5,10,25000,25000,400,300,7.5,7.5,50,20000,17500,200,400,15,15,10,25000,20000,400,200,5,7.5,10,0,2.0,1.0,2.0,1.0
